Sequential_Binary_Multiplier	Multiplicand	-	-	pi	\Multiplicand
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$521	sky130_fd_sc_hd__a21oi_1	A2	in	$abc$495$new_n77_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$521	sky130_fd_sc_hd__a21oi_1	B1	in	$abc$495$new_n81_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$521	sky130_fd_sc_hd__a21oi_1	Y	out	$0\C[0:0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$522	sky130_fd_sc_hd__nand2_1	A	in	\Multiplier [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$522	sky130_fd_sc_hd__nand2_1	B	in	\Ready
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$522	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n83_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$523	sky130_fd_sc_hd__nand2_1	A	in	\Product [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$523	sky130_fd_sc_hd__nand2_1	B	in	$abc$495$new_n57_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$523	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n84_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$524	sky130_fd_sc_hd__nor2_1	A	in	\Product [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$524	sky130_fd_sc_hd__nor2_1	B	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$524	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n85_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$525	sky130_fd_sc_hd__a31oi_1	A1	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$525	sky130_fd_sc_hd__a31oi_1	A2	in	$abc$495$new_n83_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$525	sky130_fd_sc_hd__a31oi_1	A3	in	$abc$495$new_n84_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$525	sky130_fd_sc_hd__a31oi_1	B1	in	$abc$495$new_n85_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$525	sky130_fd_sc_hd__a31oi_1	Y	out	$0\Q[4:0] [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$526	sky130_fd_sc_hd__nand2_1	A	in	\Multiplier [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$526	sky130_fd_sc_hd__nand2_1	B	in	\Ready
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$526	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n87_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$527	sky130_fd_sc_hd__nand2_1	A	in	\Product [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$527	sky130_fd_sc_hd__nand2_1	B	in	$abc$495$new_n57_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$527	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n88_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$528	sky130_fd_sc_hd__nor2_1	A	in	\Product [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$528	sky130_fd_sc_hd__nor2_1	B	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$528	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n89_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$529	sky130_fd_sc_hd__a31oi_1	A1	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$529	sky130_fd_sc_hd__a31oi_1	A2	in	$abc$495$new_n87_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$529	sky130_fd_sc_hd__a31oi_1	A3	in	$abc$495$new_n88_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$529	sky130_fd_sc_hd__a31oi_1	B1	in	$abc$495$new_n89_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$529	sky130_fd_sc_hd__a31oi_1	Y	out	$0\Q[4:0] [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$530	sky130_fd_sc_hd__nand2_1	A	in	\Multiplier [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$530	sky130_fd_sc_hd__nand2_1	B	in	\Ready
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$530	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n91_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$531	sky130_fd_sc_hd__nand2_1	A	in	\Product [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$531	sky130_fd_sc_hd__nand2_1	B	in	$abc$495$new_n57_
